provid,permid,orbit_class,population,ssObjectId,diaSourceId,phaseAngle,helioRange,topoRange,ephRa,ephDec,visit,detector,midpointMjdTai,band,ra,dec,snr,psfFlux,psfFluxErr,psfFlux_flag,trailFlux,trailFluxErr,scienceFlux,scienceFluxErr,forced_PsfFlux_flag,templateFlux,templateFluxErr,psfMag,psfMagErr,trailMag,trailMagErr,scienceMag,scienceMagErr,templateMag,templateMagErr
2014 OP318,543703,MBO,MBO,21164723992410192,745315078244401322,15.704724,2.5394037,1.6999259,290.8095769457184,-19.79537900010945,2025052700940,144,60823.310881503065,i,290.8095754582568,-19.795366676516952,22.96577262878418,8303.63,358.285,False,7704.13,1.26911,7342.5,354.283,False,-514.546,7.62462,21.60183004211406,0.04684734334113805,21.683191010284713,0.00017885454387401502,21.735390112012904,0.0523878608692155,nan,nan
2014 OP318,543703,MBO,MBO,21164723992410192,745315078355026489,15.704569,2.5394034,1.6999214,290.809533260162,-19.795373883425235,2025052700941,99,60823.31137196548,i,290.8095121341174,-19.79537277182248,21.218215942382812,7585.31,357.301,False,7409.03,0.0477517,6443.52,352.314,False,-452.54,7.68559,21.700066655523987,0.05114288316932498,21.72559664825014,6.997643356656831e-06,21.87719204455844,0.05936507670455084,nan,nan
2014 OP318,543703,MBO,MBO,21164723992410192,745315078489244274,15.704405,2.5394032,1.6999166,290.80948689708555,-19.79536844936132,2025052700942,99,60823.31189173038,i,290.80948901967963,-19.795359133730397,22.584766387939453,8254.83,361.91,False,7952.64,0.398572,7364.48,357.277,False,-430.965,7.82283,21.608229655152634,0.047601075990815714,21.648721673181978,5.4415142752915005e-05,21.732144785185167,0.05267290885487154,nan,nan
2014 OP318,543703,MBO,MBO,21164723992410192,745315078606684384,15.70424,2.539403,1.6999118,290.80944053113706,-19.79536301106829,2025052700943,67,60823.312411398525,i,290.8094459262511,-19.795355505763382,22.453088760375977,8417.1,373.417,False,8114.03,1.23947,7478.27,369.127,False,-387.122,7.72082,21.587093833199038,0.04816770226151061,21.626908506027945,0.00016585315740898042,21.715497144332108,0.053591881863215944,nan,nan
2014 OP318,543703,MBO,MBO,21164723992410192,745315079047610442,15.699153,2.539397,1.6997648,290.80800779872817,-19.795193017599,2025052700946,140,60823.328466791805,i,290.8080105455343,-19.795191341899407,19.215673446655273,7130.99,365.793,False,7671.85,5.3047,18333.7,365.466,False,11201.6,8.56414,21.767125395754586,0.05569418687987901,21.68774972887813,0.0007507321781666387,20.741874744822837,0.021643186505063704,21.276799887092388,0.0008300954802990703
2014 OP318,543703,MBO,MBO,21164723992410192,745315079163478088,15.698988,2.5393968,1.6997601,290.8079611856195,-19.7951874227092,2025052700947,105,60823.32898863165,i,290.8079648084391,-19.795186301941794,24.4333553314209,8444.49,342.255,False,8707.75,1.63424,16353.0,335.544,False,8180.61,9.95605,21.583566405516653,0.0440048646806734,21.550235120178368,0.00020376716938186077,20.8660064081316,0.022278008682274933,21.61803579632754,0.0013213738381653139
2014 OP318,543703,MBO,MBO,21164723992410192,745315079296123408,15.698822,2.5393965,1.6997553,290.8079145711549,-19.795181823555023,2025052700948,102,60823.32951046493,i,290.80790969119334,-19.795183180160805,24.12685203552246,7827.82,321.424,False,7737.14,0.345283,12937.9,313.867,False,5617.18,10.033,21.665897948033336,0.04458223284493308,21.678548842594108,4.8452819668097844e-05,21.120340492079958,0.026339418287456715,22.02620411384863,0.0019392632946013259
2014 OP318,543703,MBO,MBO,21164723992410192,745315079437680826,15.698657,2.5393963,1.6997505,290.80786813390915,-19.79517624160438,2025052700949,116,60823.33003026659,i,290.8078953484053,-19.795164386002764,23.831605911254883,7739.35,323.472,False,7420.52,3.19353,12247.7,313.261,False,5250.75,10.5003,21.678238767818634,0.045379165015082525,21.72391414728107,0.00046726256686165573,21.17986363258601,0.027770013061297713,22.099446647390884,0.0021712243609315262
2014 OP318,543703,MBO,MBO,21164723992410192,745315079699300982,15.69832,2.539396,1.6997409,290.8077731122512,-19.7951648068844,2025052700951,103,60823.3310941422,i,290.80779012691494,-19.79516218688723,25.958683013916016,7900.75,301.181,False,7587.54,0.746328,12622.8,295.03,False,5018.98,12.3885,21.655829200444472,0.04138887012248025,21.69974751040192,0.00010679552555713995,21.147110763905374,0.025376679985487545,22.1484613415327,0.00267995554015502
2014 OP318,543703,MBO,MBO,21164723992410192,745315080129217150,15.697826,2.5393953,1.6997266,290.8076337857724,-19.795148009644016,2025052700954,155,60823.332654560734,i,290.80763017838325,-19.79515767140722,23.844266891479492,8397.29,351.141,False,7880.58,1.35446,15928.6,342.536,False,7941.78,14.8366,21.589652115490537,0.0454011336227389,21.658604533859666,0.0001866088849291211,20.894556010694103,0.023348176074268534,21.65020539876376,0.0020283405660915374
