provid,permid,orbit_class,population,ssObjectId,diaSourceId,phaseAngle,helioRange,topoRange,ephRa,ephDec,visit,detector,midpointMjdTai,band,ra,dec,snr,psfFlux,psfFluxErr,psfFlux_flag,trailFlux,trailFluxErr,scienceFlux,scienceFluxErr,forced_PsfFlux_flag,templateFlux,templateFluxErr,psfMag,psfMagErr,trailMag,trailMagErr,scienceMag,scienceMagErr,templateMag,templateMagErr
2014 KU120,nan,MBO,MBO,21164723924054101,745174274939552586,17.008844,2.8031797,2.0971987,270.54994101120326,-22.76770375672328,2025042500450,49,60791.277617615146,i,270.5499477968621,-22.767711501395237,21.797760009765625,6212.24,275.773,False,6314.84,3.7819,16783.1,255.172,False,10799.8,40.127,21.916879394896498,0.04819786908287917,21.899094148740602,0.0006502375004493759,20.83781956959475,0.016507646507973678,21.31646073733016,0.004034087324155236
2014 KU120,nan,MBO,MBO,21164723924054101,745174275197502619,17.008623,2.8031795,2.0971868,270.5499517480411,-22.767727278747376,2025042500452,29,60791.27868052027,i,270.5499622529095,-22.76774432602525,16.745603561401367,6384.98,370.003,False,6152.42,12.7414,21419.5,336.137,False,15562.7,32.4478,21.88710115022443,0.06291729091167514,21.92738507560054,0.0022485134629687572,20.57297667803858,0.01703849779415163,20.91978762212773,0.002263729972178482
2014 KU120,nan,MBO,MBO,21164723924054101,745174275342205685,17.00851,2.8031795,2.0971808,270.5499571506195,-22.76773913354924,2025042500453,49,60791.279216819836,i,270.54996652650163,-22.76773963646699,22.172122955322266,7175.04,324.174,False,7155.68,1.88561,20139.4,299.106,False,13100.4,32.1421,21.760439177706044,0.04905442460507536,21.763372696322786,0.00028610488141201463,20.639883659545298,0.016125117602452055,21.106788576741938,0.0026638760667335457
2014 KU120,nan,MBO,MBO,21164723924054101,745174275611165052,17.00829,2.8031795,2.097169,270.54996782274384,-22.767762588358387,2025042500455,50,60791.28027748602,i,270.54997336095346,-22.767768446332568,19.01056480407715,6876.48,361.747,False,6523.32,1.00355,22238.8,329.215,False,16480.0,34.2989,21.80658454258834,0.05711669721295598,21.863828321098197,0.00016703007897849484,20.532221589052266,0.016072837928146223,20.857606981597257,0.0022596819277568314
2014 KU120,nan,MBO,MBO,21164723924054101,745174276013818185,17.007954,2.8031793,2.097151,270.5499838613269,-22.767797929514312,2025042500458,50,60791.28187701356,i,270.55000585842396,-22.767800156770544,17.92951774597168,6715.57,372.633,False,6802.97,6.62039,19864.4,322.662,False,13713.2,45.3509,21.832292827549804,0.060245242772589434,21.818253576220997,0.0010565968714671206,20.654811349108133,0.017635860868030193,21.057152959491685,0.0035906361740474066
2014 KU120,nan,MBO,MBO,21164723924054101,745174276287496344,17.007734,2.8031793,2.0971394,270.54999433110265,-22.767821059018917,2025042500460,60,60791.28292506441,i,270.5499810272316,-22.76782810634491,17.974407196044922,7083.13,395.263,False,6881.32,9.59502,21238.0,298.541,False,15601.1,31.2082,21.7744369862595,0.0605878131746264,21.805820642273446,0.0015139044812487298,20.582215958837576,0.015262113011361026,20.917111975675745,0.0021718900569462664
2014 KU120,nan,MBO,MBO,21164723924054101,745174276529193590,17.007511,2.803179,2.0971277,270.5500049621711,-22.7678445923832,2025042500462,9,60791.28399201683,i,270.5500281191541,-22.767840715677913,15.500697135925293,6728.88,430.004,False,7210.66,10.9148,21980.5,399.453,False,17759.8,17.251,21.830143060539797,0.0693831539180372,21.755062431442767,0.0016434824183347158,20.544906081786422,0.019731152038402984,20.776404775460136,0.0010546308994436532
2014 KU120,nan,MBO,MBO,21164723924054101,745174276690149689,17.0074,2.803179,2.0971217,270.550010222287,-22.767856254003128,2025042500463,60,60791.284521776055,i,270.5500355919851,-22.767887459112607,17.061677932739258,5978.62,340.894,False,6478.16,2.86789,15219.3,276.056,False,11451.8,43.1051,21.958497602170727,0.06190742412943615,21.871370798380276,0.000480656822323635,20.944013319300527,0.019693678245521106,21.25281563182158,0.004086760779345802
2014 KU120,nan,MBO,MBO,21164723924054101,745200685096632440,15.688155,2.8026524,2.0338342,270.5291185577199,-22.898287775994053,2025050100613,50,60797.236190814656,u,270.5291779971005,-22.898323815500262,5.739904880523682,2423.95,429.23,False,2750.86,20.6635,3043.66,398.811,False,-2448.57,11.5171,22.93869087891524,0.19226080260909698,22.801328736784352,0.008155670956967974,22.691509689334474,0.14226410278935533,nan,nan
2014 KU120,nan,MBO,MBO,21164723924054101,745200690063736959,15.676845,2.8026488,2.033361,270.52775289751304,-22.89939256063777,2025050100650,52,60797.28220231854,g,270.52774564223074,-22.899424095864525,12.479220390319824,2906.74,228.234,False,4022.34,63.8386,777.379,178.84,False,-5265.86,16.1552,22.741484536033788,0.08525080012828043,22.388803031731236,0.017231730271151068,24.173417949227204,0.24977913194083717,nan,nan
