provid,permid,orbit_class,population,ssObjectId,diaSourceId,phaseAngle,helioRange,topoRange,ephRa,ephDec,visit,detector,midpointMjdTai,band,ra,dec,snr,psfFlux,psfFluxErr,psfFlux_flag,trailFlux,trailFluxErr,scienceFlux,scienceFluxErr,forced_PsfFlux_flag,templateFlux,templateFluxErr,psfMag,psfMagErr,trailMag,trailMagErr,scienceMag,scienceMagErr,templateMag,templateMagErr
2017 FV194,nan,MBO,MBO,21164736725529686,745297377815953468,24.580872,2.4320316,2.2561002,149.10847902498514,2.891458064307892,2025052300134,24,60819.02753780842,g,149.10844307010322,2.891458223929164,9.346235275268555,1303.03,138.59,False,1401.38,0.950427,1344.74,136.475,False,51.1599,6.06553,23.612613938831256,0.11547867144899213,23.533610208455848,0.0007363548756756901,23.57840419941889,0.11018922337941923,27.127675768603144,0.12872513911406816
2017 FV194,nan,MBO,MBO,21164736725529686,745297377950695473,24.58087,2.4320316,2.2561066,149.10861803430467,2.8914225781748213,2025052300135,25,60819.02806302253,g,149.1086437154449,2.8914568011782533,9.3572998046875,1332.9,139.462,False,1474.56,0.867712,1398.67,137.961,False,73.5014,14.2319,23.58800606021178,0.1136011298005675,23.478343835019064,0.0006389067375561708,23.535711816334768,0.10709405810371321,26.734260915537682,0.21022849259221288
2017 FV194,nan,MBO,MBO,21164736725529686,745297378084913218,24.580866,2.4320319,2.256113,149.10875625715482,2.891387293535732,2025052300136,25,60819.028586217355,g,149.10873019838033,2.8913473826563614,9.227201461791992,1190.0,126.811,False,1245.93,7.00451,1271.04,124.47,False,81.6529,22.3021,23.711132596518674,0.11570024421382125,23.661265845516443,0.0061039141004933664,23.639601921274263,0.1063236267767649,26.62007095616692,0.29655035360048587
2017 FV194,nan,MBO,MBO,21164736725529686,745297378235383827,24.580862,2.4320319,2.2561197,149.10889448632022,2.89135200801545,2025052300137,56,60819.02910952353,g,149.10888074869007,2.891351958584742,9.163408279418945,1082.1,117.607,False,982.443,5.58521,1126.61,115.279,False,46.9729,39.6198,23.814331531901036,0.11800220235266738,23.919231601039243,0.00617243400757836,23.7705660096293,0.11109663933992749,27.220381557560046,0.9157759376969337
2017 FV194,nan,MBO,MBO,21164736725529686,745297378371174409,24.580858,2.432032,2.2561262,149.10903245744632,2.8913167891015017,2025052300138,59,60819.029631473495,g,149.10902250480095,2.891334176349835,11.487003326416016,1301.4,112.182,False,1186.94,0.922755,1328.92,109.31,False,38.9033,39.4589,23.613972973637164,0.09359155968629265,23.713928138956703,0.0008440768398653544,23.59125287028791,0.08930696954426548,27.425033859857013,1.1012421942575619
2017 FV194,nan,MBO,MBO,21164736725529686,745297378503819287,24.580856,2.432032,2.2561326,149.10917122797957,2.891281366879414,2025052300139,56,60819.03015675932,g,149.1091691004035,2.891251478288944,12.96439266204834,1468.16,110.101,False,1361.62,1.95797,1411.78,107.05,False,-41.2282,44.3144,23.483066505850537,0.08142207718775812,23.564860199212724,0.0015612571419295052,23.52558241455726,0.08232731843547049,nan,nan
2017 FV194,nan,MBO,MBO,21164736725529686,745297378639609873,24.580853,2.4320323,2.2561393,149.10931000496169,2.891245943772461,2025052300140,59,60819.030681123004,g,149.10926821541253,2.8912382420261173,11.4811372756958,1206.64,105.306,False,1098.02,0.178515,1199.16,102.959,False,-49.2981,38.5677,23.69605569172096,0.09475447119702837,23.798474353966427,0.0001765179117493193,23.702807135407074,0.09322051296060223,nan,nan
2017 FV194,nan,MBO,MBO,21164736725529686,745297378773303361,24.580849,2.4320323,2.2561457,149.10944852412524,2.891210587241246,2025052300141,58,60819.03120546072,g,149.10944305717325,2.891202268982117,12.164139747619629,1403.15,114.289,False,1406.26,0.758859,1391.8,112.341,False,-5.29832,37.0781,23.532239729606772,0.08843509570393457,23.529835933058287,0.0005858949709237281,23.541057881511932,0.08763665067582417,nan,nan
2017 FV194,nan,MBO,MBO,21164736725529686,745297378911715359,24.580845,2.4320326,2.2561522,149.10958652090673,2.8911753648163137,2025052300142,66,60819.03172731136,g,149.10960197201766,2.8911726156616155,11.172965049743652,1303.06,115.129,False,1378.27,0.591964,1368.87,113.168,False,38.12,34.966,23.612588917520615,0.0959278279673819,23.5516642265634,0.0004663213627085531,23.5590944897531,0.08976060141805667,27.4471178005064,0.9959037977064601
2017 FV194,nan,MBO,MBO,21164736725529686,745297379045933155,24.580841,2.4320326,2.2561588,149.10972531735618,2.8911399390668766,2025052300143,66,60819.0322521672,g,149.10968970318143,2.891142557363264,12.619194984436035,1520.9,117.409,False,1530.76,2.00886,1573.89,116.398,False,34.3159,14.7279,23.444748332836475,0.08381563305092687,23.437732229989003,0.0014248426527669331,23.407564049860124,0.0802962878185572,27.561261551008037,0.4659826575370264
