provid,permid,orbit_class,population,ssObjectId,diaSourceId,phaseAngle,helioRange,topoRange,ephRa,ephDec,visit,detector,midpointMjdTai,band,ra,dec,snr,psfFlux,psfFluxErr,psfFlux_flag,trailFlux,trailFluxErr,scienceFlux,scienceFluxErr,forced_PsfFlux_flag,templateFlux,templateFluxErr,psfMag,psfMagErr,trailMag,trailMagErr,scienceMag,scienceMagErr,templateMag,templateMagErr
2016 BF11,nan,MBO,MBO,21164732361814342,745284205460586934,8.34419,2.5393705,1.5698398,225.27343918797484,-38.50535638557891,2025052000296,102,60816.27380867624,i,225.27345850077242,-38.50528884781736,36.37265396118164,12354.8,333.569,False,11017.0,1.004,12395.1,331.192,False,151.061,23.9861,21.17041071861791,0.02931394648844311,21.29484162641961,9.894518413937281e-05,21.166874947022954,0.029010426809733713,25.952119078330863,0.17239774368982216
2016 BF11,nan,MBO,MBO,21164732361814342,745284205617873143,8.344247,2.539371,1.5698409,225.27330012272984,-38.50529529376126,2025052000297,146,60816.27435135268,i,225.27331000076506,-38.505228505951045,43.336570739746094,12540.9,286.269,False,11749.1,0.0934217,12725.1,285.972,False,199.892,23.6819,21.154178204089764,0.024783916739418668,21.22498853553658,8.633114262760068e-06,21.13834702353251,0.024399819808393477,25.648011476030508,0.1286309430782475
2016 BF11,nan,MBO,MBO,21164732361814342,745284205752090694,8.344318,2.5393717,1.5698422,225.2731282961329,-38.5052197894892,2025052000298,146,60816.275022669506,i,225.27313743112612,-38.5051448212561,26.860065460205078,11536.8,419.072,False,10650.2,1.07969,11755.4,417.586,False,172.307,26.4334,21.24478660878036,0.03943915476524539,21.331605571431098,0.00011006915167955691,21.2244064353868,0.038568506570926676,25.80924265419899,0.16656141299040836
2016 BF11,nan,MBO,MBO,21164732361814342,745284205907804404,8.344376,2.5393722,1.5698433,225.2729887512885,-38.50515845400259,2025052000299,187,60816.27556749106,i,225.27299425461774,-38.50508813372949,36.36552810668945,12646.1,344.12,False,11482.7,0.334285,13013.6,344.335,False,167.577,16.1893,21.145108504268503,0.029544567022304714,21.249889935325584,3.160801129443886e-05,21.114006398437944,0.02872817498692159,25.839463998591217,0.104890946598807
2016 BF11,nan,MBO,MBO,21164732361814342,745284206013710690,8.344428,2.5393727,1.5698442,225.2728638135734,-38.505103526371535,2025052000300,133,60816.27605568517,i,225.27289346847758,-38.505042530149396,36.61399459838867,12720.6,343.689,False,12027.8,0.343715,12900.9,344.648,False,133.913,9.18883,21.138731042295785,0.029334748117197988,21.199534522688168,3.102677453790483e-05,21.12344994498173,0.0290054811137402,26.082943196831728,0.07450095387742778
2016 BF11,nan,MBO,MBO,21164732361814342,745284206156317129,8.34448,2.5393732,1.5698453,225.2727386317676,-38.505048479527,2025052000301,149,60816.27654415411,i,225.27275927356774,-38.50497733364456,34.93284225463867,12225.6,348.863,False,11325.7,0.678507,12280.5,350.012,False,57.6481,13.6848,21.181824578842782,0.03098197297963462,21.264837347115577,6.504494823684168e-05,21.176959876386896,0.030945050555176896,26.998037470640185,0.2577375925648015
2016 BF11,nan,MBO,MBO,21164732361814342,745284206259077314,8.344531,2.5393734,1.5698463,225.27261397368548,-38.50499365114079,2025052000302,89,60816.277031280464,i,225.2726354844224,-38.50492203400274,30.466779708862305,13398.0,438.475,False,13181.0,1.67978,13364.6,440.774,False,-17.5227,17.8566,21.082400066362293,0.035532780191680005,21.100129099922697,0.0001383656755167862,21.08511011939988,0.03580835113582089,nan,nan
2016 BF11,nan,MBO,MBO,21164732361814342,745284206389100852,8.3445835,2.5393739,1.5698472,225.27248651222172,-38.5049375775214,2025052000303,81,60816.27752951379,i,225.27249256887157,-38.50485904966954,25.219751358032227,12244.1,471.691,False,11132.7,0.32758,11907.3,470.493,False,-71.4602,17.3709,21.180182864865387,0.04182684091399097,21.283498715915655,3.19478172472157e-05,21.21046677867706,0.04290068319624978,nan,nan
2016 BF11,nan,MBO,MBO,21164732361814342,745284206578893407,8.344637,2.5393744,1.5698482,225.27235880734847,-38.50488138442376,2025052000304,187,60816.27802847215,i,225.27236692326585,-38.504817451134535,30.905427932739258,12492.2,400.154,False,12081.5,1.87437,11847.0,394.124,False,-102.701,15.3978,21.158402661364192,0.034778635426395955,21.194697854419516,0.0001684452549111112,21.21597902885948,0.03612008848459491,nan,nan
2016 BF11,nan,MBO,MBO,21164732361814342,745284206688993505,8.344702,2.539375,1.5698495,225.2722014326957,-38.50481211886577,2025052000305,141,60816.2786430751,i,225.27222873312226,-38.504750344395184,36.04621887207031,12936.0,354.56,False,11879.4,0.114343,12891.3,357.142,False,-128.756,9.28134,21.120499982754136,0.029758706409115585,21.21301369923191,1.0450555872016031e-05,21.124258228427244,0.03007935612848168,nan,nan
2016 BF11,nan,MBO,MBO,21164732361814342,745284206819541057,8.344753,2.5393755,1.5698504,225.27207708190764,-38.5047573748202,2025052000306,134,60816.27912987208,i,225.2720910512482,-38.50468376419177,33.46241760253906,13524.2,401.581,False,12936.6,0.546681,13433.1,401.985,False,-91.9498,9.45212,21.072221022768478,0.03223932045180875,21.120449657884034,4.58815575833192e-05,21.079559412124127,0.0324906138610599,nan,nan
