provid,permid,orbit_class,population,ssObjectId,diaSourceId,phaseAngle,helioRange,topoRange,ephRa,ephDec,visit,detector,midpointMjdTai,band,ra,dec,snr,psfFlux,psfFluxErr,psfFlux_flag,trailFlux,trailFluxErr,scienceFlux,scienceFluxErr,forced_PsfFlux_flag,templateFlux,templateFluxErr,psfMag,psfMagErr,trailMag,trailMagErr,scienceMag,scienceMagErr,templateMag,templateMagErr
2025 ME118,nan,MBO,MBO,21165827764140101,745416141097140275,11.417431,3.2111151,2.3547556,226.7371112808871,-39.30790419808777,2025061900253,126,60846.18571192013,g,226.73700209544197,-39.30789837043658,8.56406021118164,1465.32,169.273,False,1605.18,3.68332,1252.87,172.435,False,-207.004,2.78656,23.485168846573185,0.125423679394715,23.386190613837357,0.0024913802771434116,23.65523497880443,0.14943204047219066,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416141473055100,11.417747,3.2111142,2.354765,226.7369200119532,-39.30778399376121,2025061900256,75,60846.18711265712,g,226.7370003610518,-39.307743979598065,9.039278984069824,1540.93,174.43,False,1784.59,13.3638,1399.92,178.112,False,-184.784,2.70567,23.430542686099482,0.12290302067099386,23.271153883105974,0.008130473567630771,23.53474192056327,0.13813835097805754,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416141724189149,11.417958,3.2111135,2.354771,226.736791854904,-39.307703408416906,2025061900258,42,60846.188051312194,g,226.73675616544008,-39.30771149886355,11.397704124450684,1753.37,154.211,False,2070.17,3.02585,1708.54,157.605,False,-162.198,3.17022,23.29031607416581,0.09549180421005866,23.109985014251485,0.0015869590814711176,23.318437098001276,0.10015419363893514,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416141844250898,11.418063,3.2111132,2.354774,226.73672840194865,-39.30766349597009,2025061900259,15,60846.188516572714,g,226.73676499180016,-39.307650741615916,11.075735092163086,2021.73,182.07,False,2167.61,2.67342,1760.55,187.683,False,-217.421,2.32597,23.135692121643892,0.09777764620508264,23.060047081421544,0.0013390917595820415,23.285879060791615,0.11574463719185973,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416141988954245,11.418171,3.2111127,2.354777,226.73666359223773,-39.3076227211213,2025061900260,35,60846.188991285606,g,226.73663838713395,-39.307626087967854,9.887186050415039,1660.1,169.592,False,1645.11,21.4423,1529.43,171.676,False,-153.871,3.19176,23.349664392041618,0.11091631346084473,23.359512653959,0.014151444277513489,23.438675950150348,0.1218720939014362,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416142106919397,11.418276,3.2111125,2.3547802,226.7365998818725,-39.30758262905764,2025061900261,4,60846.189458533816,g,226.73661550976382,-39.307577642442595,11.028382301330566,1709.41,152.106,False,1746.48,0.296974,1692.39,155.729,False,-135.123,3.59065,23.31788437768831,0.0966105211196578,23.29459097055937,0.00018462016792456163,23.328748864337257,0.09990641412940453,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416142284652991,11.418384,3.211112,2.3547833,226.7365345423315,-39.3075415026377,2025061900262,87,60846.189937692834,g,226.73650752774614,-39.307527800679374,13.60211181640625,1986.99,146.724,False,2052.11,2.25649,1922.86,148.735,False,-138.65,3.70225,23.154510801773682,0.08017330667471148,23.11949835139223,0.001193870090733388,23.19013084530997,0.08398270092861494,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416142660042903,11.4187,3.211111,2.3547924,226.73634320846696,-39.30742101877843,2025061900265,35,60846.19134019294,g,226.73632391894103,-39.30742982805593,8.95351791381836,1363.91,152.475,False,1330.63,7.07313,1209.33,153.239,False,-121.481,3.93641,23.563035688839445,0.12137723918635948,23.589856719269648,0.00577136652244405,23.693637972944902,0.13757794365794834,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416142814707843,11.418805,3.2111108,2.3547955,226.7362795370621,-39.30738090693441,2025061900266,74,60846.191807329466,g,226.73630738140068,-39.30735919537808,10.36366081237793,1592.14,150.837,False,1447.17,8.13834,1502.76,152.887,False,-125.665,3.4169,23.395046856390064,0.10286105273845988,23.498701089603433,0.006105772032542914,23.457775926371248,0.11046004877771047,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416142957314095,11.418913,3.2111104,2.3547986,226.7362142376032,-39.30733976027467,2025061900267,90,60846.19228652783,g,226.73623153658218,-39.3073103107996,11.824493408203125,1716.25,140.486,False,1745.13,3.779,1641.74,141.434,False,-120.457,3.49661,23.31354862438797,0.08887442286637073,23.29543053594518,0.00235111261277447,23.36173905736524,0.0935349211972588,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416143065317804,11.419018,3.21111,2.3548017,226.7361509908578,-39.3072998982146,2025061900268,40,60846.192750367045,g,226.73615804898864,-39.307253305183615,10.848133087158203,1615.27,149.383,False,1554.9,9.41278,1551.01,152.089,False,-129.624,3.36301,23.37938716910584,0.10041078255829294,23.42074382405447,0.006572638539163489,23.423463498419004,0.10646516625269863,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416143196914158,11.419123,3.2111099,2.3548045,226.7360873431165,-39.30725977461061,2025061900269,35,60846.19321768653,g,226.73609687152933,-39.30725016713447,10.419999122619629,1733.63,165.354,False,1712.04,9.82181,1705.47,167.024,False,-135.614,2.92991,23.302608962627566,0.10355775346358778,23.31621520700264,0.006228764642641706,23.320389807722584,0.10633081158378452,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745416143509389701,11.419337,3.2111092,2.3548107,226.7359578911915,-39.3071781406746,2025061900271,119,60846.19416766088,g,226.735897060027,-39.307137061209296,8.468231201171875,1605.31,187.951,False,1679.43,1.66785,1317.94,188.171,False,-103.688,3.18272,23.386102682709584,0.12711887569741467,23.337095198251756,0.0010782498170475163,23.60026095028475,0.15501774145080013,nan,nan
2025 ME118,nan,MBO,MBO,21165827764140101,745424936773878049,11.823118,3.2098048,2.3668957,226.5078895936231,-39.15300433917294,2025062100250,100,60848.02981565961,r,226.5079000101372,-39.15300211390585,15.563698768615723,2202.88,139.379,False,2156.95,1.18715,2353.09,138.156,False,151.7,15.9013,23.042522957819777,0.06869590361146938,23.065399829851486,0.0005975714626271399,22.970903613929014,0.0637463810834224,25.947536069874992,0.11380763300740761
2025 ME118,nan,MBO,MBO,21165827764140101,745424936903901825,11.823216,3.2098045,2.3668985,226.50783470941596,-39.15296795533446,2025062100251,92,60848.03025114289,r,226.50783798292395,-39.15297086442715,17.190505981445312,2200.47,125.834,False,2176.15,4.66213,2385.16,124.518,False,174.469,18.8996,23.043711384438474,0.06208788622926331,23.055777979789397,0.0023260544668640983,22.956206246362026,0.05668118837893429,25.795704356863613,0.11761390081120025
2025 ME118,nan,MBO,MBO,21165827764140101,745424937038119615,11.823315,3.2098043,2.3669016,226.5077799498565,-39.152931650772565,2025062100252,92,60848.0306865646,r,226.50778755020013,-39.15291525324165,17.4072265625,2198.19,124.783,False,2093.71,0.277296,2372.42,124.094,False,193.212,26.8818,23.044836959330233,0.0616331715343317,23.097708701925512,0.00014379752664118434,22.962021094327266,0.05679152719664632,25.684914728309924,0.1510596771049655
2025 ME118,nan,MBO,MBO,21165827764140101,745424937147695229,11.823415,3.2098038,2.3669045,226.50772342672863,-39.152894173463885,2025062100253,45,60848.03113540527,r,226.50774175515136,-39.15290094480985,11.56308650970459,1901.45,164.101,False,1832.57,8.19386,2098.02,164.103,False,188.299,21.5004,23.202287753353765,0.09370238463236523,23.242348600096847,0.004854587152529575,23.09547593009582,0.084924149104779,25.712879989192558,0.1239717884108023
2025 ME118,nan,MBO,MBO,21165827764140101,745424937439723989,11.823617,3.2098033,2.3669107,226.5076103767988,-39.1528192055613,2025062100255,90,60848.03203380895,r,226.5076119451359,-39.152798928678614,14.625234603881836,2260.85,154.848,False,2220.46,0.685804,2378.58,153.462,False,143.622,15.6739,23.014320579893905,0.07436321754737694,23.033892633911734,0.0003353369371723629,22.95920555721269,0.07004988273617378,26.00694761977683,0.11848965359842555
2025 ME118,nan,MBO,MBO,21165827764140101,745424937819832675,11.8239155,3.2098024,2.3669195,226.5074429334016,-39.15270814031761,2025062100258,47,60848.03336336161,r,226.5074314367173,-39.152675193697874,12.13355827331543,2327.84,189.31,False,2447.95,4.72457,2469.15,189.669,False,62.5336,7.3895,22.98261714267141,0.08829675171471477,22.927993664183916,0.0020954825806851645,22.91863135801291,0.08340137912108045,26.9097164242396,0.12829979174554232
